"V1","V2","V3","V4","V5","V6","V7","V8"
NA,NA,NA,NA,96.579,89.40675,NA,72.2818475538684
NA,NA,NA,NA,108.186,122.1582,NA,103.706834248134
NA,NA,NA,NA,169.287,155.9937,NA,159.704645956716
NA,NA,NA,NA,201.918,187.05885,NA,198.977040863037
NA,NA,NA,NA,221.628,210.92985,NA,227.262214414535
NA,NA,NA,NA,218.343,204.3051,NA,237.347991943359
NA,NA,NA,NA,201.042,198.9177,NA,217.864664877615
NA,NA,NA,NA,203.67,183.29205,NA,189.205443843719
NA,NA,NA,NA,161.403,164.5566,NA,147.784417215983
NA,NA,NA,NA,131.838,128.87055,NA,116.112052179152
NA,NA,NA,NA,94.17,84.1398,NA,72.497975285848
NA,NA,NA,NA,66.795,74.99655,NA,63.3866774036038
NA,NA,NA,NA,93.732,89.40675,NA,79.2073129223239
NA,NA,NA,NA,126.363,122.1582,NA,120.450431551252
NA,NA,NA,NA,158.337,155.9937,NA,178.987800844254
NA,NA,NA,NA,199.728,187.05885,NA,205.374931844076
NA,NA,NA,NA,229.731,210.92985,NA,227.006620837796
NA,NA,NA,NA,211.773,204.3051,NA,232.583122762044
NA,NA,NA,NA,219.657,198.9177,NA,234.814511699061
NA,NA,NA,NA,175.419,183.29205,NA,238.943393584221
NA,NA,NA,NA,177.171,164.5566,NA,169.800331624349
NA,NA,NA,NA,136.656,128.87055,NA,119.82886222101
NA,NA,NA,NA,88.476,84.1398,NA,67.8667120615641
NA,NA,NA,NA,83.001,74.99655,NA,64.0526423300466
NA,NA,NA,NA,92.199,89.40675,NA,74.5516749966529
NA,NA,NA,NA,115.194,122.1582,NA,107.617126727926
NA,NA,NA,NA,170.82,155.9937,NA,148.961145216419
NA,NA,NA,NA,204.765,187.05885,NA,196.073327636719
NA,NA,NA,NA,201.261,210.92985,NA,231.187659478957
NA,NA,NA,NA,233.016,204.3051,NA,206.991340637207
NA,NA,NA,NA,183.96,198.9177,NA,219.956201860982
NA,NA,NA,NA,199.728,183.29205,NA,211.921931851295
NA,NA,NA,NA,184.179,164.5566,NA,165.296231587728
NA,NA,NA,NA,131.619,128.87055,NA,115.754612584268
NA,NA,NA,NA,82.125,84.1398,NA,68.6578818003337
NA,NA,NA,NA,78.183,74.99655,NA,50.6580576127575
NA,NA,NA,NA,92.856,89.40675,NA,70.3181921435941
NA,NA,NA,NA,124.173,122.1582,NA,115.631399563381
NA,NA,NA,NA,155.928,155.9937,NA,159.624232630576
NA,NA,NA,NA,206.517,187.05885,NA,200.770041910807
NA,NA,NA,NA,216.81,210.92985,NA,222.604075770224
NA,NA,NA,NA,191.187,204.3051,NA,250.819962565104
NA,NA,NA,NA,201.042,198.9177,NA,256.380635415354
NA,NA,NA,NA,183.084,183.29205,NA,209.56339780746
NA,NA,NA,NA,161.622,164.5566,NA,177.668936665853
NA,NA,NA,NA,140.379,128.87055,NA,131.63804552632
NA,NA,NA,NA,83.439,84.1398,NA,81.3962793986003
NA,NA,NA,NA,76.869,74.99655,NA,63.5515724920457
NA,NA,NA,NA,88.914,89.40675,NA,74.315494783463
NA,NA,NA,NA,124.173,122.1582,NA,106.808494976589
NA,NA,NA,NA,152.862,155.9937,NA,157.918106571321
NA,NA,NA,NA,190.968,187.05885,NA,182.501103210449
NA,NA,NA,NA,234.111,210.92985,NA,208.356136937295
NA,NA,NA,NA,215.058,204.3051,NA,228.517389424642
NA,NA,NA,NA,218.781,198.9177,NA,249.443940193422
NA,NA,NA,NA,194.91,183.29205,NA,213.04729929278
NA,NA,NA,NA,172.572,164.5566,NA,172.647710927327
NA,NA,NA,NA,129.648,128.87055,NA,116.705229236234
